Sale_ID,Brand,Region,Sales_Channel,Payment_Method,Date,Unit_Price,Warranty_Years,Software_Update
S0024354,Realme,Europe,Retail Store,UPI,08-12-2022,79000,3,5
S0024355,Realme,South America,Online,Net Banking,10-09-2023,28000,1,2
S0024357,OnePlus Nord,Asia,Retail Store,UPI,14-06-2023,66000,3,4
S0024358,Apple iPhone,Asia,Retail Store,UPI,22-08-2022,39000,2,2
S0024359,Samsung Galaxy,Africa,Retail Store,UPI,04-11-2022,37000,2,2
S0024360,Xiaomi (India),Asia,Retail Store,UPI,11-11-2022,33000,2,2
S0024361,OnePlus Nord,Asia,Retail Store,UPI,25-09-2023,86000,3,6
S0024362,Apple iPhone,Africa,Online,Credit Card,03-10-2022,39000,2,2
S0024363,Apple iPhone,South America,Online,Credit Card,20-11-2023,40000,2,2
S0024365,Samsung Galaxy,North America,Retail Store,UPI,31-03-2023,85000,3,5
S0024369,Samsung Galaxy,Africa,Retail Store,UPI,30-07-2023,79000,3,5
S0024371,OnePlus Nord,South America,Retail Store,UPI,13-04-2022,70000,3,4
S0024372,Realme,North America,Online,Credit Card,30-10-2022,37000,2,2
S0024373,Xiaomi (India),North America,Online,Cash,25-12-2023,40000,2,2
S0024374,Samsung Galaxy,Asia,Online,Credit Card,21-12-2022,39000,2,2
S0024375,OnePlus Nord,Asia,Retail Store,UPI,19-08-2023,70000,3,4
S0024376,Xiaomi (India),Africa,Retail Store,UPI,25-12-2022,24000,1,1
S0024377,OnePlus Nord,Europe,Retail Store,UPI,08-05-2023,37000,2,2
S0024378,OnePlus Nord,South America,Online,Credit Card,14-04-2023,85000,3,5
S0024379,Xiaomi (India),Asia,Online,Credit Card,25-10-2023,27000,1,2
S0024380,OnePlus Nord,Asia,Wholesale,Net Banking,12-11-2023,86000,3,6
S0024381,Xiaomi (India),Europe,Retail Store,UPI,11-11-2022,29000,1,2
S0024383,Apple iPhone,Africa,Online,Cash,17-05-2023,24000,1,1
S0024384,Realme,Europe,Retail Store,UPI,08-06-2023,70000,3,4
S0024385,Samsung Galaxy,Europe,Retail Store,UPI,09-11-2023,37000,2,2
S0024389,Xiaomi (India),Africa,Online,Credit Card,17-11-2022,57000,2,4
S0024390,Realme,Asia,Retail Store,Cash,17-10-2022,60000,3,4
S0024393,Apple iPhone,Asia,Retail Store,UPI,03-06-2023,64000,3,4
S0024394,Xiaomi (India),Asia,Wholesale,UPI,11-04-2023,27000,1,2
S0024396,OnePlus Nord,South America,Retail Store,UPI,22-01-2022,12000,1,0
S0024397,Samsung Galaxy,Africa,Retail Store,UPI,09-10-2022,48000,2,3
S0024398,Apple iPhone,Europe,Retail Store,UPI,07-08-2023,86000,3,6
S0024399,Realme,Africa,Online,Credit Card,20-03-2023,54000,2,3
S0024400,Realme,Africa,Online,Net Banking,11-06-2023,43000,2,3
S0024401,Xiaomi (India),Asia,Retail Store,Cash,13-08-2023,37000,2,2
S0024402,OnePlus Nord,North America,Retail Store,UPI,05-03-2022,48000,2,3
S0024403,OnePlus Nord,North America,Online,Credit Card,15-08-2022,27000,1,2
S0024406,Apple iPhone,North America,Retail Store,UPI,29-01-2022,43000,2,3
S0024407,Apple iPhone,Europe,Retail Store,UPI,29-11-2023,24000,1,1
S0024408,Apple iPhone,North America,Online,Credit Card,23-10-2023,12000,1,0
S0024410,Apple iPhone,South America,Retail Store,UPI,10-04-2022,85000,3,5
S0024411,Realme,Europe,Online,Credit Card,26-10-2022,39000,2,2
S0024412,Apple iPhone,Asia,Retail Store,UPI,02-09-2022,66000,3,4
S0024414,Xiaomi (India),South America,Retail Store,UPI,05-09-2023,32000,2,2
S0024416,Samsung Galaxy,Asia,Retail Store,UPI,03-02-2022,12000,1,0
S0024417,Xiaomi (India),Africa,Retail Store,UPI,20-03-2022,76000,3,5
S0024418,Realme,North America,Retail Store,UPI,23-07-2023,72000,3,5
S0024419,Xiaomi (India),Africa,Retail Store,UPI,21-04-2022,29000,1,2
S0024420,OnePlus Nord,South America,Retail Store,UPI,04-10-2023,29000,1,2
S0024421,Realme,Asia,Wholesale,Credit Card,05-01-2023,20000,1,1
S0024422,Samsung Galaxy,North America,Retail Store,UPI,27-09-2022,84000,3,5
S0024423,Samsung Galaxy,Africa,Retail Store,UPI,16-10-2023,39000,2,2
S0024425,Xiaomi (India),Africa,Online,Cash,22-09-2022,29000,1,2
S0024426,Realme,North America,Retail Store,UPI,26-07-2023,24000,1,1
S0024429,OnePlus Nord,Africa,Retail Store,UPI,01-10-2022,11000,1,0
S0024430,Apple iPhone,Africa,Retail Store,UPI,09-02-2023,12000,1,0
S0024431,Realme,Europe,Online,Cash,11-11-2022,70000,3,4
S0024433,Samsung Galaxy,Africa,Online,Credit Card,20-02-2022,40000,2,2
S0024436,Realme,Europe,Retail Store,UPI,07-11-2022,57000,2,4
S0024438,Samsung Galaxy,Asia,Retail Store,UPI,31-05-2022,57000,2,4
S0024441,Realme,Europe,Retail Store,UPI,01-04-2022,57000,2,4
S0024445,Xiaomi (India),Europe,Retail Store,UPI,19-01-2022,57000,2,4
S0024448,Samsung Galaxy,Africa,Online,Credit Card,19-11-2022,60000,3,4
S0024449,Realme,Asia,Wholesale,Credit Card,26-08-2022,40000,2,2
S0024450,Apple iPhone,Europe,Retail Store,UPI,19-10-2022,42000,2,3
S0024453,Xiaomi (India),North America,Retail Store,UPI,03-04-2023,28000,1,2
S0024456,Realme,South America,Retail Store,UPI,20-01-2022,72000,3,5
S0024457,Xiaomi (India),North America,Online,Debit Card,21-08-2022,70000,3,4
S0024462,Samsung Galaxy,Africa,Online,Credit Card,04-03-2023,65000,3,4
S0024463,Realme,Asia,Online,Credit Card,21-12-2022,65000,3,4
S0024466,Xiaomi (India),Africa,Retail Store,UPI,30-08-2023,55000,2,3
S0024467,Xiaomi (India),Africa,Retail Store,UPI,05-04-2023,70000,3,4
S0024468,Xiaomi (India),South America,Online,Credit Card,22-03-2023,29000,1,2
S0024470,OnePlus Nord,Asia,Retail Store,UPI,05-10-2022,43000,2,3
S0024471,OnePlus Nord,Asia,Retail Store,Debit Card,24-10-2022,70000,3,4
S0024472,Realme,Europe,Retail Store,UPI,21-12-2023,12000,1,0
S0024473,OnePlus Nord,North America,Retail Store,UPI,23-07-2022,39000,2,2
S0024474,OnePlus Nord,Asia,Retail Store,UPI,07-01-2022,57000,2,4
S0024475,Realme,North America,Retail Store,UPI,22-10-2022,64000,3,4
S0024476,Apple iPhone,South America,Retail Store,UPI,09-12-2023,20000,1,1
S0024480,OnePlus Nord,North America,Retail Store,UPI,11-11-2022,54000,2,3
S0024483,Apple iPhone,Africa,Retail Store,UPI,22-09-2022,64000,3,4
S0024484,Samsung Galaxy,North America,Retail Store,UPI,31-10-2023,24000,1,1
S0024485,Realme,North America,Retail Store,UPI,14-05-2023,42000,2,3
S0024486,Samsung Galaxy,North America,Retail Store,UPI,15-04-2022,32000,2,2
S0024487,OnePlus Nord,North America,Wholesale,Debit Card,18-11-2023,27000,1,2
S0024488,Apple iPhone,Europe,Online,Credit Card,09-09-2022,20000,1,1
S0024489,Realme,North America,Online,Credit Card,25-07-2022,74000,3,5
S0024491,Xiaomi (India),Europe,Retail Store,UPI,08-12-2022,54000,2,3
S0024492,Xiaomi (India),Africa,Retail Store,UPI,29-06-2023,84000,3,5
S0024493,OnePlus Nord,South America,Retail Store,UPI,09-05-2023,84000,3,5
S0024494,Xiaomi (India),Africa,Retail Store,Credit Card,09-01-2022,24000,1,1
S0024495,Apple iPhone,South America,Online,Credit Card,30-12-2022,29000,1,2
S0024497,Xiaomi (India),Europe,Online,UPI,22-06-2023,24000,1,1
S0024499,Realme,North America,Online,Credit Card,20-08-2022,27000,1,2
S0024500,Xiaomi (India),Africa,Retail Store,UPI,09-08-2023,32000,2,2
S0024502,Realme,Asia,Online,Credit Card,13-10-2022,28000,1,2
S0024503,OnePlus Nord,South America,Online,Debit Card,20-06-2022,65000,3,4
S0024504,Realme,Europe,Retail Store,UPI,12-05-2022,29000,1,2
S0024507,Samsung Galaxy,South America,Retail Store,UPI,13-10-2023,70000,3,4
S0024509,Xiaomi (India),South America,Retail Store,UPI,03-11-2023,66000,3,4
S0024510,OnePlus Nord,Asia,Retail Store,UPI,13-12-2023,54000,2,3
S0024511,Realme,South America,Retail Store,UPI,30-06-2023,48000,2,3
S0024512,Xiaomi (India),Africa,Online,Credit Card,20-12-2022,39000,2,2
S0024513,Samsung Galaxy,Europe,Online,Credit Card,30-05-2023,11000,1,0
S0024514,OnePlus Nord,Asia,Retail Store,UPI,29-03-2022,24000,1,1
S0024515,Realme,Asia,Retail Store,UPI,05-10-2022,84000,3,5
S0024516,Apple iPhone,Africa,Retail Store,UPI,17-10-2022,65000,3,4
S0024517,Xiaomi (India),South America,Online,Credit Card,26-07-2022,76000,3,5
S0024518,Samsung Galaxy,North America,Retail Store,UPI,19-05-2023,57000,2,4
S0024519,OnePlus Nord,Europe,Retail Store,UPI,01-04-2022,48000,2,3
S0024520,Realme,Europe,Retail Store,UPI,11-11-2022,65000,3,4
S0024522,Realme,Africa,Retail Store,UPI,23-07-2022,64000,3,4
S0024523,Realme,Europe,Online,Credit Card,30-01-2022,60000,3,4
S0024524,Samsung Galaxy,Asia,Wholesale,Cash,22-01-2023,39000,2,2
S0024526,Xiaomi (India),Asia,Retail Store,Net Banking,16-12-2022,74000,3,5
S0024527,Samsung Galaxy,Asia,Wholesale,Net Banking,27-07-2022,33000,2,2
S0024528,Apple iPhone,Africa,Retail Store,Debit Card,29-08-2023,54000,2,3
S0024530,Apple iPhone,North America,Retail Store,UPI,18-03-2022,79000,3,5
S0024531,Samsung Galaxy,Africa,Online,Credit Card,20-07-2023,72000,3,5
S0024533,Apple iPhone,Asia,Retail Store,UPI,05-12-2022,20000,1,1
S0024534,Samsung Galaxy,North America,Online,Credit Card,27-03-2023,84000,3,5
S0024536,Realme,Asia,Retail Store,UPI,04-11-2022,48000,2,3
S0024540,Samsung Galaxy,Europe,Retail Store,UPI,13-01-2022,66000,3,4
S0024547,Samsung Galaxy,Europe,Wholesale,Debit Card,20-06-2023,29000,1,2
S0024548,Xiaomi (India),Europe,Retail Store,UPI,04-06-2023,32000,2,2
S0024549,Xiaomi (India),South America,Retail Store,Credit Card,08-12-2023,65000,3,4
S0024550,Apple iPhone,North America,Retail Store,UPI,19-01-2023,43000,2,3
S0024551,OnePlus Nord,Africa,Retail Store,Cash,12-01-2023,40000,2,2
S0024554,OnePlus Nord,Africa,Retail Store,UPI,12-08-2023,32000,2,2
S0024555,Samsung Galaxy,South America,Retail Store,UPI,22-06-2023,76000,3,5
S0024556,Realme,Europe,Retail Store,UPI,26-10-2023,76000,3,5
S0024558,Realme,Africa,Wholesale,Debit Card,27-03-2023,79000,3,5
S0024560,Realme,Africa,Retail Store,UPI,21-09-2023,74000,3,5
S0024563,Samsung Galaxy,Europe,Retail Store,UPI,24-10-2022,32000,2,2
S0024564,Xiaomi (India),Europe,Retail Store,UPI,12-09-2023,57000,2,4
S0024565,Realme,Africa,Retail Store,UPI,17-07-2023,74000,3,5
S0024566,OnePlus Nord,Africa,Online,Credit Card,12-03-2022,60000,3,4
S0024567,Xiaomi (India),Africa,Online,Credit Card,21-04-2023,65000,3,4
S0024568,Samsung Galaxy,North America,Retail Store,UPI,08-12-2023,37000,2,2
S0024570,Samsung Galaxy,Asia,Retail Store,UPI,03-07-2023,27000,1,2
S0024571,Realme,Africa,Online,UPI,22-06-2022,42000,2,3
S0024572,OnePlus Nord,North America,Retail Store,UPI,11-09-2022,55000,2,3
S0024574,Apple iPhone,Asia,Retail Store,UPI,24-10-2023,43000,2,3
S0024576,Xiaomi (India),North America,Wholesale,Net Banking,22-05-2022,66000,3,4
S0024577,Realme,Asia,Retail Store,UPI,06-04-2023,66000,3,4
S0024580,Xiaomi (India),South America,Retail Store,UPI,27-09-2022,60000,3,4
S0024581,OnePlus Nord,North America,Online,Debit Card,12-11-2023,72000,3,5
S0024582,Samsung Galaxy,North America,Online,Credit Card,24-03-2023,76000,3,5
S0024583,Xiaomi (India),Europe,Retail Store,UPI,11-11-2022,79000,3,5
S0024585,OnePlus Nord,South America,Online,Debit Card,17-03-2023,40000,2,2
S0024588,Samsung Galaxy,Asia,Online,Cash,05-11-2023,39000,2,2
S0024589,Samsung Galaxy,Asia,Retail Store,Debit Card,03-10-2022,20000,1,1
S0024590,Realme,Asia,Retail Store,UPI,10-08-2023,64000,3,4
S0024591,Xiaomi (India),Asia,Retail Store,UPI,10-03-2023,54000,2,3
S0024593,Realme,North America,Retail Store,UPI,17-09-2023,55000,2,3
S0024594,Xiaomi (India),South America,Retail Store,UPI,05-02-2023,43000,2,3
S0024595,OnePlus Nord,Europe,Retail Store,UPI,10-10-2023,55000,2,3
S0024596,Apple iPhone,Africa,Retail Store,UPI,05-08-2022,70000,3,4
S0024597,Apple iPhone,Europe,Retail Store,UPI,12-02-2023,64000,3,4
S0024598,Xiaomi (India),Europe,Online,Credit Card,30-06-2023,57000,2,4
S0024600,Apple iPhone,Asia,Wholesale,UPI,10-10-2022,79000,3,5
S0024602,OnePlus Nord,North America,Wholesale,Debit Card,03-03-2022,48000,2,3
S0024603,Realme,South America,Retail Store,Debit Card,03-03-2023,12000,1,0
S0024604,Xiaomi (India),Asia,Online,Credit Card,12-04-2022,11000,1,0
S0024605,Xiaomi (India),Africa,Online,Credit Card,20-12-2023,86000,3,6
S0024606,Samsung Galaxy,South America,Online,Net Banking,04-12-2023,32000,2,2
S0024607,Xiaomi (India),South America,Online,Credit Card,31-05-2023,86000,3,6
S0024608,Realme,North America,Retail Store,UPI,19-12-2022,48000,2,3
S0024611,Xiaomi (India),North America,Wholesale,Net Banking,02-07-2022,60000,3,4
S0024612,OnePlus Nord,Europe,Online,Credit Card,14-07-2023,55000,2,3
S0024614,OnePlus Nord,Africa,Retail Store,Credit Card,17-06-2022,64000,3,4
S0024615,Realme,Asia,Retail Store,UPI,15-06-2022,42000,2,3
S0024616,Realme,South America,Online,Credit Card,03-06-2023,64000,3,4
S0024617,Xiaomi (India),Africa,Online,Credit Card,06-02-2022,29000,1,2
S0024618,Samsung Galaxy,Asia,Online,Credit Card,09-10-2023,79000,3,5
S0024619,OnePlus Nord,Asia,Online,Credit Card,03-10-2023,12000,1,0
S0024620,Xiaomi (India),North America,Retail Store,UPI,12-10-2023,57000,2,4
S0024622,OnePlus Nord,Africa,Retail Store,UPI,24-02-2022,72000,3,5
S0024623,Xiaomi (India),Europe,Retail Store,UPI,15-11-2023,11000,1,0
S0024625,Apple iPhone,Europe,Retail Store,UPI,15-11-2022,76000,3,5
S0024626,Realme,South America,Wholesale,Cash,25-05-2022,29000,1,2
S0024627,Realme,Asia,Retail Store,UPI,10-04-2022,32000,2,2
S0024630,OnePlus Nord,North America,Online,UPI,30-10-2022,57000,2,4
S0024631,OnePlus Nord,Europe,Online,Debit Card,16-10-2022,72000,3,5
S0024633,Xiaomi (India),Asia,Retail Store,UPI,13-06-2023,60000,3,4
S0024634,Apple iPhone,Asia,Retail Store,UPI,16-11-2022,70000,3,4
S0024635,Xiaomi (India),Africa,Retail Store,UPI,31-08-2022,32000,2,2
S0024636,Samsung Galaxy,North America,Retail Store,UPI,03-10-2022,79000,3,5
S0024638,Apple iPhone,North America,Retail Store,UPI,14-06-2022,76000,3,5
S0024639,Samsung Galaxy,South America,Online,Credit Card,21-07-2022,54000,2,3
S0024641,Apple iPhone,South America,Retail Store,UPI,26-04-2022,20000,1,1
S0024642,Xiaomi (India),Africa,Retail Store,Credit Card,26-12-2023,86000,3,6
S0024643,Realme,Africa,Retail Store,UPI,10-06-2022,55000,2,3
S0024644,Xiaomi (India),South America,Retail Store,UPI,30-09-2022,57000,2,4
S0024647,OnePlus Nord,North America,Retail Store,UPI,04-01-2023,66000,3,4
S0024648,Samsung Galaxy,Africa,Wholesale,Cash,04-09-2023,33000,2,2
S0024649,Realme,North America,Retail Store,UPI,12-01-2023,64000,3,4
S0024651,OnePlus Nord,North America,Online,Credit Card,16-01-2022,54000,2,3
S0024652,Xiaomi (India),Europe,Retail Store,UPI,13-05-2023,37000,2,2
S0024653,OnePlus Nord,Africa,Retail Store,Cash,18-11-2023,24000,1,1
S0024655,Realme,Europe,Retail Store,UPI,18-07-2023,72000,3,5
S0024656,Apple iPhone,Asia,Retail Store,UPI,22-08-2023,85000,3,5
S0024657,OnePlus Nord,Africa,Retail Store,UPI,21-11-2022,39000,2,2
S0024658,Realme,North America,Retail Store,UPI,16-07-2023,20000,1,1
S0024659,Realme,Africa,Retail Store,UPI,27-02-2022,37000,2,2
S0024661,Xiaomi (India),South America,Online,Credit Card,11-01-2022,20000,1,1
S0024663,Realme,South America,Online,Credit Card,15-08-2023,76000,3,5
S0024664,Realme,Europe,Online,Cash,31-12-2023,28000,1,2
S0024665,Samsung Galaxy,Asia,Online,Credit Card,15-01-2023,66000,3,4
S0024666,Apple iPhone,North America,Retail Store,UPI,20-10-2023,74000,3,5
S0024667,Samsung Galaxy,North America,Retail Store,UPI,14-02-2023,85000,3,5
S0024671,Samsung Galaxy,Europe,Online,Credit Card,31-05-2023,29000,1,2
S0024672,Realme,South America,Online,Credit Card,06-11-2022,39000,2,2
S0024673,Xiaomi (India),North America,Retail Store,UPI,02-09-2022,65000,3,4
S0024674,Realme,Asia,Retail Store,UPI,02-10-2022,11000,1,0
S0024675,OnePlus Nord,Asia,Retail Store,UPI,18-01-2023,32000,2,2
S0024677,Xiaomi (India),South America,Online,Credit Card,02-11-2022,40000,2,2
S0024678,OnePlus Nord,Asia,Retail Store,UPI,05-06-2022,12000,1,0
S0024679,Apple iPhone,Europe,Retail Store,Credit Card,01-07-2023,55000,2,3
S0024680,Apple iPhone,North America,Retail Store,Credit Card,29-05-2023,85000,3,5
S0024681,Xiaomi (India),Asia,Retail Store,UPI,04-11-2023,65000,3,4
S0024683,Realme,North America,Retail Store,UPI,22-08-2023,28000,1,2
S0024684,OnePlus Nord,Europe,Retail Store,UPI,18-10-2022,79000,3,5
S0024685,Xiaomi (India),Europe,Retail Store,Cash,18-05-2023,33000,2,2
S0024686,OnePlus Nord,Asia,Wholesale,UPI,15-05-2023,27000,1,2
S0024687,Xiaomi (India),Europe,Retail Store,UPI,10-05-2022,54000,2,3
S0024688,OnePlus Nord,South America,Retail Store,UPI,08-09-2023,42000,2,3
S0024689,Realme,South America,Online,Credit Card,03-05-2022,76000,3,5
S0024690,Apple iPhone,Europe,Retail Store,UPI,18-06-2023,55000,2,3
S0024691,OnePlus Nord,Africa,Retail Store,UPI,04-01-2022,74000,3,5
S0024698,Xiaomi (India),Europe,Retail Store,UPI,16-06-2022,86000,3,6
S0024699,Apple iPhone,Asia,Retail Store,UPI,09-10-2023,66000,3,4
S0024701,Xiaomi (India),North America,Retail Store,UPI,24-05-2022,27000,1,2
S0024702,Samsung Galaxy,North America,Retail Store,UPI,28-10-2023,33000,2,2
S0024703,Xiaomi (India),Asia,Retail Store,UPI,24-11-2022,66000,3,4
S0024704,Samsung Galaxy,South America,Online,Debit Card,06-10-2022,48000,2,3
S0024705,Samsung Galaxy,North America,Retail Store,UPI,14-02-2022,12000,1,0
S0024708,Apple iPhone,North America,Retail Store,UPI,27-06-2022,84000,3,5
S0024709,Xiaomi (India),Africa,Online,Credit Card,10-10-2022,42000,2,3
S0024711,Samsung Galaxy,Asia,Retail Store,UPI,16-04-2022,66000,3,4
S0024712,Xiaomi (India),Asia,Online,Credit Card,07-02-2022,76000,3,5
S0024714,Xiaomi (India),Africa,Retail Store,UPI,16-04-2022,84000,3,5
S0024716,Apple iPhone,Europe,Retail Store,UPI,02-11-2022,12000,1,0
S0024717,Realme,North America,Online,Credit Card,29-10-2022,86000,3,6
S0024718,Realme,South America,Retail Store,UPI,11-11-2022,65000,3,4
S0024719,Realme,Europe,Retail Store,UPI,26-06-2022,64000,3,4
S0024722,OnePlus Nord,Africa,Retail Store,UPI,22-11-2022,42000,2,3
S0024723,Xiaomi (India),North America,Retail Store,UPI,22-04-2023,70000,3,4
S0024725,Samsung Galaxy,Africa,Online,Credit Card,08-09-2022,65000,3,4
S0024726,OnePlus Nord,South America,Online,Credit Card,17-03-2023,66000,3,4
S0024727,Realme,South America,Retail Store,UPI,06-02-2022,29000,1,2
S0024729,Apple iPhone,Africa,Retail Store,UPI,18-12-2023,28000,1,2
S0024730,OnePlus Nord,Asia,Retail Store,Cash,03-03-2023,11000,1,0
S0024731,Xiaomi (India),South America,Retail Store,UPI,26-10-2022,20000,1,1
S0024733,Realme,Europe,Retail Store,UPI,04-05-2023,57000,2,4
S0024734,OnePlus Nord,Asia,Retail Store,UPI,22-02-2022,28000,1,2
S0024735,OnePlus Nord,Europe,Retail Store,UPI,05-06-2023,85000,3,5
S0024738,Apple iPhone,Asia,Wholesale,Cash,03-03-2023,85000,3,5
S0024740,Apple iPhone,South America,Online,Credit Card,26-11-2022,29000,1,2
S0024741,OnePlus Nord,Africa,Online,Credit Card,15-04-2022,20000,1,1
S0024742,Samsung Galaxy,Africa,Retail Store,UPI,09-04-2022,28000,1,2
S0024744,Realme,North America,Retail Store,UPI,07-11-2023,11000,1,0
S0024745,Apple iPhone,Asia,Retail Store,UPI,03-10-2022,57000,2,4
S0024746,Xiaomi (India),Europe,Retail Store,UPI,07-04-2022,12000,1,0
S0024748,Realme,South America,Retail Store,UPI,14-02-2023,24000,1,1
S0024749,Xiaomi (India),North America,Online,Credit Card,11-11-2022,54000,2,3
S0024750,Xiaomi (India),North America,Retail Store,UPI,30-06-2022,20000,1,1
S0024752,OnePlus Nord,Africa,Retail Store,UPI,11-01-2022,84000,3,5
S0024753,Apple iPhone,Africa,Retail Store,UPI,24-03-2022,24000,1,1
S0024754,Samsung Galaxy,Europe,Retail Store,UPI,30-01-2023,11000,1,0
S0024757,Apple iPhone,Europe,Online,Cash,18-04-2023,37000,2,2
S0024761,OnePlus Nord,North America,Retail Store,UPI,13-11-2023,60000,3,4
S0024762,Xiaomi (India),South America,Retail Store,UPI,14-11-2023,55000,2,3
S0024763,Apple iPhone,Asia,Online,Credit Card,27-02-2022,28000,1,2
S0024765,Apple iPhone,South America,Retail Store,UPI,25-07-2022,79000,3,5
S0024766,Samsung Galaxy,Europe,Retail Store,UPI,20-07-2023,28000,1,2
S0024767,Xiaomi (India),North America,Retail Store,UPI,27-09-2023,65000,3,4
S0024768,Samsung Galaxy,North America,Retail Store,UPI,31-08-2022,43000,2,3
S0024770,Realme,Africa,Retail Store,UPI,24-02-2022,64000,3,4
S0024771,Apple iPhone,Africa,Online,Credit Card,15-11-2022,54000,2,3
S0024772,Apple iPhone,Europe,Retail Store,UPI,22-02-2023,55000,2,3
S0024775,Apple iPhone,Asia,Retail Store,UPI,29-08-2023,28000,1,2
S0024776,Apple iPhone,South America,Retail Store,UPI,17-06-2022,29000,1,2
S0024777,Samsung Galaxy,Asia,Retail Store,UPI,07-07-2022,76000,3,5
S0024779,OnePlus Nord,Europe,Retail Store,UPI,07-09-2023,57000,2,4
S0024780,Xiaomi (India),Europe,Retail Store,Credit Card,09-02-2022,33000,2,2
S0024782,Realme,Asia,Wholesale,UPI,29-08-2022,55000,2,3
S0024785,Samsung Galaxy,North America,Retail Store,Debit Card,02-04-2023,12000,1,0
S0024789,Samsung Galaxy,Africa,Retail Store,UPI,27-10-2023,48000,2,3
S0024793,Xiaomi (India),Asia,Online,Credit Card,26-04-2022,33000,2,2
S0024794,Samsung Galaxy,South America,Retail Store,UPI,21-11-2023,20000,1,1
S0024795,Realme,North America,Wholesale,Net Banking,29-03-2022,54000,2,3
S0024802,Xiaomi (India),Europe,Retail Store,UPI,07-09-2023,54000,2,3
S0024803,Xiaomi (India),North America,Retail Store,UPI,10-10-2023,84000,3,5
S0024806,Apple iPhone,North America,Online,Credit Card,24-04-2022,27000,1,2
S0024807,Apple iPhone,North America,Online,Credit Card,23-02-2022,32000,2,2
S0024808,Realme,North America,Online,Credit Card,18-07-2022,76000,3,5
S0024811,OnePlus Nord,South America,Retail Store,UPI,18-03-2023,24000,1,1
S0024813,Realme,Africa,Retail Store,UPI,07-05-2023,85000,3,5
